rxn_id,enz,sub,bigg,mnx,Temp_C,Temp_K
MDDCP3ppNo4,P33013,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,5.0,278.15
MDDCP3ppNo4,P33013,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,11.25,284.4
MDDCP3ppNo4,P33013,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,17.5,290.65
MDDCP3ppNo4,P33013,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,23.75,296.9
MDDCP3ppNo4,P33013,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,30.0,303.15
MDDCP3ppNo4,P33013,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,36.25,309.4
MDDCP3ppNo4,P33013,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,42.5,315.65
MDDCP3ppNo4,P33013,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,48.75,321.9
MDDCP3ppNo4,P33013,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,55.0,328.15
MDDCP3ppNo5,P77619,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,5.0,278.15
MDDCP3ppNo5,P77619,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,11.25,284.4
MDDCP3ppNo5,P77619,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,17.5,290.65
MDDCP3ppNo5,P77619,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,23.75,296.9
MDDCP3ppNo5,P77619,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,30.0,303.15
MDDCP3ppNo5,P77619,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,36.25,309.4
MDDCP3ppNo5,P77619,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,42.5,315.65
MDDCP3ppNo5,P77619,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,48.75,321.9
MDDCP3ppNo5,P77619,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,55.0,328.15
MDDCP3ppNo6,P0AD70,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,5.0,278.15
MDDCP3ppNo6,P0AD70,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,11.25,284.4
MDDCP3ppNo6,P0AD70,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,17.5,290.65
MDDCP3ppNo6,P0AD70,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,23.75,296.9
MDDCP3ppNo6,P0AD70,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,30.0,303.15
MDDCP3ppNo6,P0AD70,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,36.25,309.4
MDDCP3ppNo6,P0AD70,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,42.5,315.65
MDDCP3ppNo6,P0AD70,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,48.75,321.9
MDDCP3ppNo6,P0AD70,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",murein5p5p,MNXM88345,55.0,328.15
EAR140xNo1,P0AEK4,Trans-Tetradec-2-enoyl-[acyl-carrier protein],tmrs2eACP,MNXM24297,5.0,278.15
EAR140xNo1,P0AEK4,Trans-Tetradec-2-enoyl-[acyl-carrier protein],tmrs2eACP,MNXM24297,11.25,284.4
EAR140xNo1,P0AEK4,Trans-Tetradec-2-enoyl-[acyl-carrier protein],tmrs2eACP,MNXM24297,17.5,290.65
EAR140xNo1,P0AEK4,Trans-Tetradec-2-enoyl-[acyl-carrier protein],tmrs2eACP,MNXM24297,23.75,296.9
EAR140xNo1,P0AEK4,Trans-Tetradec-2-enoyl-[acyl-carrier protein],tmrs2eACP,MNXM24297,30.0,303.15
EAR140xNo1,P0AEK4,Trans-Tetradec-2-enoyl-[acyl-carrier protein],tmrs2eACP,MNXM24297,36.25,309.4
EAR140xNo1,P0AEK4,Trans-Tetradec-2-enoyl-[acyl-carrier protein],tmrs2eACP,MNXM24297,42.5,315.65
EAR140xNo1,P0AEK4,Trans-Tetradec-2-enoyl-[acyl-carrier protein],tmrs2eACP,MNXM24297,48.75,321.9
EAR140xNo1,P0AEK4,Trans-Tetradec-2-enoyl-[acyl-carrier protein],tmrs2eACP,MNXM24297,55.0,328.15
EAR40yNo1,P0AEK4,But-2-enoyl-[acyl-carrier protein],but2eACP,MNXM3229,5.0,278.15
EAR40yNo1,P0AEK4,But-2-enoyl-[acyl-carrier protein],but2eACP,MNXM3229,11.25,284.4
EAR40yNo1,P0AEK4,But-2-enoyl-[acyl-carrier protein],but2eACP,MNXM3229,17.5,290.65
EAR40yNo1,P0AEK4,But-2-enoyl-[acyl-carrier protein],but2eACP,MNXM3229,23.75,296.9
EAR40yNo1,P0AEK4,But-2-enoyl-[acyl-carrier protein],but2eACP,MNXM3229,30.0,303.15
EAR40yNo1,P0AEK4,But-2-enoyl-[acyl-carrier protein],but2eACP,MNXM3229,36.25,309.4
EAR40yNo1,P0AEK4,But-2-enoyl-[acyl-carrier protein],but2eACP,MNXM3229,42.5,315.65
EAR40yNo1,P0AEK4,But-2-enoyl-[acyl-carrier protein],but2eACP,MNXM3229,48.75,321.9
EAR40yNo1,P0AEK4,But-2-enoyl-[acyl-carrier protein],but2eACP,MNXM3229,55.0,328.15
3OAS181No1,P0AAI5,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,5.0,278.15
3OAS181No1,P0AAI5,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,11.25,284.4
3OAS181No1,P0AAI5,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,17.5,290.65
3OAS181No1,P0AAI5,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,23.75,296.9
3OAS181No1,P0AAI5,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,30.0,303.15
3OAS181No1,P0AAI5,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,36.25,309.4
3OAS181No1,P0AAI5,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,42.5,315.65
3OAS181No1,P0AAI5,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,48.75,321.9
3OAS181No1,P0AAI5,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,55.0,328.15
EAR161yNo1,P0AEK4,Trans-3-cis-9-palmitoleoyl-[acyl-carrier protein],t3c9palmeACP,MNXM5961,5.0,278.15
EAR161yNo1,P0AEK4,Trans-3-cis-9-palmitoleoyl-[acyl-carrier protein],t3c9palmeACP,MNXM5961,11.25,284.4
EAR161yNo1,P0AEK4,Trans-3-cis-9-palmitoleoyl-[acyl-carrier protein],t3c9palmeACP,MNXM5961,17.5,290.65
EAR161yNo1,P0AEK4,Trans-3-cis-9-palmitoleoyl-[acyl-carrier protein],t3c9palmeACP,MNXM5961,23.75,296.9
EAR161yNo1,P0AEK4,Trans-3-cis-9-palmitoleoyl-[acyl-carrier protein],t3c9palmeACP,MNXM5961,30.0,303.15
EAR161yNo1,P0AEK4,Trans-3-cis-9-palmitoleoyl-[acyl-carrier protein],t3c9palmeACP,MNXM5961,36.25,309.4
EAR161yNo1,P0AEK4,Trans-3-cis-9-palmitoleoyl-[acyl-carrier protein],t3c9palmeACP,MNXM5961,42.5,315.65
EAR161yNo1,P0AEK4,Trans-3-cis-9-palmitoleoyl-[acyl-carrier protein],t3c9palmeACP,MNXM5961,48.75,321.9
EAR161yNo1,P0AEK4,Trans-3-cis-9-palmitoleoyl-[acyl-carrier protein],t3c9palmeACP,MNXM5961,55.0,328.15
G3PAT140No1,P0A6A8,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,5.0,278.15
G3PAT140No1,P0A6A8,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,11.25,284.4
G3PAT140No1,P0A6A8,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,17.5,290.65
G3PAT140No1,P0A6A8,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,23.75,296.9
G3PAT140No1,P0A6A8,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,30.0,303.15
G3PAT140No1,P0A6A8,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,36.25,309.4
G3PAT140No1,P0A6A8,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,42.5,315.65
G3PAT140No1,P0A6A8,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,48.75,321.9
G3PAT140No1,P0A6A8,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,55.0,328.15
G3PAT160No1,P0A6A8,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,5.0,278.15
G3PAT160No1,P0A6A8,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,11.25,284.4
G3PAT160No1,P0A6A8,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,17.5,290.65
G3PAT160No1,P0A6A8,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,23.75,296.9
G3PAT160No1,P0A6A8,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,30.0,303.15
G3PAT160No1,P0A6A8,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,36.25,309.4
G3PAT160No1,P0A6A8,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,42.5,315.65
G3PAT160No1,P0A6A8,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,48.75,321.9
G3PAT160No1,P0A6A8,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,55.0,328.15
G3PAT161No1,P0A6A8,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,5.0,278.15
G3PAT161No1,P0A6A8,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,11.25,284.4
G3PAT161No1,P0A6A8,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,17.5,290.65
G3PAT161No1,P0A6A8,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,23.75,296.9
G3PAT161No1,P0A6A8,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,30.0,303.15
G3PAT161No1,P0A6A8,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,36.25,309.4
G3PAT161No1,P0A6A8,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,42.5,315.65
G3PAT161No1,P0A6A8,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,48.75,321.9
G3PAT161No1,P0A6A8,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),hdeACP,MNXM89949,55.0,328.15
AGPAT160No1,P26647,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,5.0,278.15
AGPAT160No1,P26647,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,11.25,284.4
AGPAT160No1,P26647,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,17.5,290.65
AGPAT160No1,P26647,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,23.75,296.9
AGPAT160No1,P26647,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,30.0,303.15
AGPAT160No1,P26647,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,36.25,309.4
AGPAT160No1,P26647,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,42.5,315.65
AGPAT160No1,P26647,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,48.75,321.9
AGPAT160No1,P26647,Palmitoyl-ACP (n-C16:0ACP),palmACP,MNXM2026,55.0,328.15
AGPAT140No1,P26647,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,5.0,278.15
AGPAT140No1,P26647,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,11.25,284.4
AGPAT140No1,P26647,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,17.5,290.65
AGPAT140No1,P26647,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,23.75,296.9
AGPAT140No1,P26647,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,30.0,303.15
AGPAT140No1,P26647,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,36.25,309.4
AGPAT140No1,P26647,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,42.5,315.65
AGPAT140No1,P26647,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,48.75,321.9
AGPAT140No1,P26647,Myristoyl-ACP (n-C14:0ACP),myrsACP,MNXM89779,55.0,328.15
PGSA160No1,P0ABF8,"CDP-1,2-dihexadecanoylglycerol",cdpdhdecg,MNXM3232,5.0,278.15
PGSA160No1,P0ABF8,"CDP-1,2-dihexadecanoylglycerol",cdpdhdecg,MNXM3232,11.25,284.4
PGSA160No1,P0ABF8,"CDP-1,2-dihexadecanoylglycerol",cdpdhdecg,MNXM3232,17.5,290.65
PGSA160No1,P0ABF8,"CDP-1,2-dihexadecanoylglycerol",cdpdhdecg,MNXM3232,23.75,296.9
PGSA160No1,P0ABF8,"CDP-1,2-dihexadecanoylglycerol",cdpdhdecg,MNXM3232,30.0,303.15
PGSA160No1,P0ABF8,"CDP-1,2-dihexadecanoylglycerol",cdpdhdecg,MNXM3232,36.25,309.4
PGSA160No1,P0ABF8,"CDP-1,2-dihexadecanoylglycerol",cdpdhdecg,MNXM3232,42.5,315.65
PGSA160No1,P0ABF8,"CDP-1,2-dihexadecanoylglycerol",cdpdhdecg,MNXM3232,48.75,321.9
PGSA160No1,P0ABF8,"CDP-1,2-dihexadecanoylglycerol",cdpdhdecg,MNXM3232,55.0,328.15
MLDCP2BppNo1,P75954,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,5.0,278.15
MLDCP2BppNo1,P75954,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,11.25,284.4
MLDCP2BppNo1,P75954,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,17.5,290.65
MLDCP2BppNo1,P75954,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,23.75,296.9
MLDCP2BppNo1,P75954,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,30.0,303.15
MLDCP2BppNo1,P75954,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,36.25,309.4
MLDCP2BppNo1,P75954,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,42.5,315.65
MLDCP2BppNo1,P75954,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,48.75,321.9
MLDCP2BppNo1,P75954,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,55.0,328.15
MLDCP2BppNo2,P0AAX8,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,5.0,278.15
MLDCP2BppNo2,P0AAX8,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,11.25,284.4
MLDCP2BppNo2,P0AAX8,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,17.5,290.65
MLDCP2BppNo2,P0AAX8,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,23.75,296.9
MLDCP2BppNo2,P0AAX8,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,30.0,303.15
MLDCP2BppNo2,P0AAX8,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,36.25,309.4
MLDCP2BppNo2,P0AAX8,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,42.5,315.65
MLDCP2BppNo2,P0AAX8,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,48.75,321.9
MLDCP2BppNo2,P0AAX8,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,55.0,328.15
MLDCP2BppNo3,P39176,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,5.0,278.15
MLDCP2BppNo3,P39176,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,11.25,284.4
MLDCP2BppNo3,P39176,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,17.5,290.65
MLDCP2BppNo3,P39176,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,23.75,296.9
MLDCP2BppNo3,P39176,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,30.0,303.15
MLDCP2BppNo3,P39176,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,36.25,309.4
MLDCP2BppNo3,P39176,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,42.5,315.65
MLDCP2BppNo3,P39176,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,48.75,321.9
MLDCP2BppNo3,P39176,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,55.0,328.15
MLDCP2BppNo4,P76193,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,5.0,278.15
MLDCP2BppNo4,P76193,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,11.25,284.4
MLDCP2BppNo4,P76193,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,17.5,290.65
MLDCP2BppNo4,P76193,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,23.75,296.9
MLDCP2BppNo4,P76193,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,30.0,303.15
MLDCP2BppNo4,P76193,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,36.25,309.4
MLDCP2BppNo4,P76193,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,42.5,315.65
MLDCP2BppNo4,P76193,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,48.75,321.9
MLDCP2BppNo4,P76193,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,55.0,328.15
MLDCP2BppNo5,P22525,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,5.0,278.15
MLDCP2BppNo5,P22525,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,11.25,284.4
MLDCP2BppNo5,P22525,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,17.5,290.65
MLDCP2BppNo5,P22525,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,23.75,296.9
MLDCP2BppNo5,P22525,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,30.0,303.15
MLDCP2BppNo5,P22525,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,36.25,309.4
MLDCP2BppNo5,P22525,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,42.5,315.65
MLDCP2BppNo5,P22525,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,48.75,321.9
MLDCP2BppNo5,P22525,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",murein4p3p,MNXM88346,55.0,328.15
3OAS140No1,P0A953,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,5.0,278.15
3OAS140No1,P0A953,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,11.25,284.4
3OAS140No1,P0A953,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,17.5,290.65
3OAS140No1,P0A953,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,23.75,296.9
3OAS140No1,P0A953,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,30.0,303.15
3OAS140No1,P0A953,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,36.25,309.4
3OAS140No1,P0A953,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,42.5,315.65
3OAS140No1,P0A953,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,48.75,321.9
3OAS140No1,P0A953,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,55.0,328.15
3OAS140No2,P0AAI5,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,5.0,278.15
3OAS140No2,P0AAI5,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,11.25,284.4
3OAS140No2,P0AAI5,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,17.5,290.65
3OAS140No2,P0AAI5,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,23.75,296.9
3OAS140No2,P0AAI5,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,30.0,303.15
3OAS140No2,P0AAI5,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,36.25,309.4
3OAS140No2,P0AAI5,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,42.5,315.65
3OAS140No2,P0AAI5,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,48.75,321.9
3OAS140No2,P0AAI5,Dodecanoyl-ACP (n-C12:0ACP),ddcaACP,MNXM89851,55.0,328.15
3OAR140No1,P0AEK2,3-Oxotetradecanoyl-[acyl-carrier protein],3omrsACP,MNXM26095,5.0,278.15
3OAR140No1,P0AEK2,3-Oxotetradecanoyl-[acyl-carrier protein],3omrsACP,MNXM26095,11.25,284.4
3OAR140No1,P0AEK2,3-Oxotetradecanoyl-[acyl-carrier protein],3omrsACP,MNXM26095,17.5,290.65
3OAR140No1,P0AEK2,3-Oxotetradecanoyl-[acyl-carrier protein],3omrsACP,MNXM26095,23.75,296.9
3OAR140No1,P0AEK2,3-Oxotetradecanoyl-[acyl-carrier protein],3omrsACP,MNXM26095,30.0,303.15
3OAR140No1,P0AEK2,3-Oxotetradecanoyl-[acyl-carrier protein],3omrsACP,MNXM26095,36.25,309.4
3OAR140No1,P0AEK2,3-Oxotetradecanoyl-[acyl-carrier protein],3omrsACP,MNXM26095,42.5,315.65
3OAR140No1,P0AEK2,3-Oxotetradecanoyl-[acyl-carrier protein],3omrsACP,MNXM26095,48.75,321.9
3OAR140No1,P0AEK2,3-Oxotetradecanoyl-[acyl-carrier protein],3omrsACP,MNXM26095,55.0,328.15
CDAPPA140No1,P06282,"CDP-1,2-ditetradecanoylglycerol",cdpdtdecg,MNXM4512,5.0,278.15
CDAPPA140No1,P06282,"CDP-1,2-ditetradecanoylglycerol",cdpdtdecg,MNXM4512,11.25,284.4
CDAPPA140No1,P06282,"CDP-1,2-ditetradecanoylglycerol",cdpdtdecg,MNXM4512,17.5,290.65
CDAPPA140No1,P06282,"CDP-1,2-ditetradecanoylglycerol",cdpdtdecg,MNXM4512,23.75,296.9
CDAPPA140No1,P06282,"CDP-1,2-ditetradecanoylglycerol",cdpdtdecg,MNXM4512,30.0,303.15
CDAPPA140No1,P06282,"CDP-1,2-ditetradecanoylglycerol",cdpdtdecg,MNXM4512,36.25,309.4
CDAPPA140No1,P06282,"CDP-1,2-ditetradecanoylglycerol",cdpdtdecg,MNXM4512,42.5,315.65
CDAPPA140No1,P06282,"CDP-1,2-ditetradecanoylglycerol",cdpdtdecg,MNXM4512,48.75,321.9
CDAPPA140No1,P06282,"CDP-1,2-ditetradecanoylglycerol",cdpdtdecg,MNXM4512,55.0,328.15
MLDCP1AppNo1,P22525,"Two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)",murein5px4p,MNXM88338,5.0,278.15
MLDCP1AppNo1,P22525,"Two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)",murein5px4p,MNXM88338,11.25,284.4
MLDCP1AppNo1,P22525,"Two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)",murein5px4p,MNXM88338,17.5,290.65
MLDCP1AppNo1,P22525,"Two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)",murein5px4p,MNXM88338,23.75,296.9
MLDCP1AppNo1,P22525,"Two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)",murein5px4p,MNXM88338,30.0,303.15
MLDCP1AppNo1,P22525,"Two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)",murein5px4p,MNXM88338,36.25,309.4
MLDCP1AppNo1,P22525,"Two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)",murein5px4p,MNXM88338,42.5,315.65
